ZIP	CUSTOMER_ID	GENDER	CREDITLIMIT	ZODIAC	E-MAIL ADDRESS	ORDERDATE	AMOUNT_SPENT	MAILING_ID_1.0	MAILING_ID_2.0	1.0_RESPONSE	2.0_RESPONSE	pct_working	pct_with_car	pct_house_owners
"1450IK"	21168.000000	"F"	8119.000000	4.000000	"name14380@tnet.uk"	2009-06-14	1783.263938	"T"	"F"	0.000000		84	93	69
"1871FR"	21169.000000	"F"	1017.000000	7.000000	"name7524@tnet.fr"	2007-07-16	419.391820					90	91	73
"1884KD"	21170.000000	"M"	5605.000000	3.000000	"name2113@lomejor.es"	2010-05-06	2644.198712					87	91	72
"1425LX"	21171.000000	"F"	7686.000000	4.000000	"name25552@wwmail.uk"	2009-06-17	2159.244000					82	92	65
"1526GX"	21172.000000	"M"	4706.000000	4.000000	"name2715@molbe.cat"	2009-12-03	494.887697					81	90	64
"1849II"	21173.000000	"M"	7523.000000	9.000000	"name27323@zigzag.be"	2009-02-24	89.753900	"T"	"F"	0.000000		75	85	59
"1683JB"	21174.000000	"M"	8885.000000	10.000000	"name2720molbe.cat"	2010-06-09	698.825544					80	92	63
"1374SA"	21175.000000	"M"	9873.000000	2.000000	"name26024@wwmail.uk"	2009-09-01	1126.298949					78	91	62
"1181BM"	21176.000000	"F"	1963.000000	6.000000	"name4493@tnet.jp"	2009-06-15	607.989782					83	91	70
"1707SC"	21177.000000	"F"	9353.000000	10.000000	"name9546@tnet.inc"	2007-04-18	474.482698					76	91	62
"1308BE"	21178.000000	"F"	292.000000	4.000000	"name9545@tnet.inc"	2010-12-06	1105.880965	"T"	"F"	0.000000		83	92	66
"1030FK"	21179.000000	"M"	6963.000000	11.000000	"name7520@tnet.fr"	2007-02-04	200.875442					84	89	65
"1664YM"	21180.000000	"M"	9429.000000	3.000000	"name16672@wwmail.de"	2008-08-14	470.486165					75	87	59
"1494CE"	21181.000000	"F"	6607.000000	12.000000	"name16827@wwmail.de"	2010-01-14	1205.095742					69	91	54
"1504GZ"	21182.000000	"F"	4502.000000	6.000000	"name19062@wwmail.es"	2009-06-17	399.681372					82	91	68
"1623EY"	21183.000000	"F"	4399.000000	12.000000	"name19051@wwmail.es"	2009-12-14	1076.009844	"T"	"F"	0.000000		83	88	70
"1989HR"	21184.000000	"F"	7220.000000	4.000000	"name29336@zigzag.jp"	2006-02-12	397.636291					91	91	75
"1201SU"	21185.000000	"F"	5064.000000	11.000000	"name9538@tnet.inc"	2008-09-11	969.648396					77	88	64
"1929OI"	21186.000000	"M"	3982.000000	6.000000	"name2728@molbe.cat"	2006-01-14	800.592446					85	90	69
"1875TT"	21187.000000	"F"	9447.000000	1.000000	"name24037@wwmail.org"	2010-10-15	1352.256062					79	89	66
"1634XK"	21188.000000	"F"	458.000000	8.000000	"name21850@wwmail.inc"	2011-06-23	5983.600280	"T"	"F"	1.000000		73	88	54
"1454QB"	21189.000000	"F"	7400.000000	5.000000	"name29642@zigzag.com"	2007-06-14	792.298298					83	87	69
"1656KX"	21190.000000	"M"	4047.000000	6.000000	"name19018@wwmail.es"	2010-10-24	1186.959225					79	89	65
"1896EL"	21191.000000	"F"	718.000000	8.000000	"name4488@tnet.jp"	2007-08-18	161.529442					73	95	55
"1041AN"	21192.000000	"M"	4955.000000	6.000000	"name21494@wwmail.inc"	2009-04-20	807.928568					80	91	70
"1021WW"	21193.000000	"M"	4848.000000	2.000000	"name7514@tnet.fr"	2008-03-18	475.396431	"T"	"F"	0.000000		91	87	76
"1071EI"	21194.000000	"F"	2380.000000	9.000000	"name26277@wwmail.uk"	2008-02-14	583.929080					79	89	63
"1687GQ"	21195.000000	"M"	4920.000000	11.000000	"name27745@zigzag.be"	2008-09-11	242.660284					77	88	64
"1914AX"	21196.000000	"F"	3336.000000	11.000000	"name7512@tnet.fr"	2010-10-28	110.380345					81	89	65
"1507NI"	21197.000000	"F"	4581.000000	8.000000	"name19002@wwmail.es"	2010-06-10	302.401782					86	95	69
"1772RJ"	21198.000000	"F"	3016.000000	11.000000	"name624@hmail.uk"	2006-06-09	1046.693397	"T"	"F"	0.000000		84	91	66
"1634VR"	21199.000000	"M"	7448.000000	8.000000	"name7511@tnet.fr"	2008-01-21	375.785602					76	87	62
"1325VF"	21200.000000	"M"	5190.000000	8.000000	"name18995@wwmail.es"	2010-04-23	517.729420					84	91	69
"1660AW"	21201.000000	"F"	4136.000000	3.000000	"name4485@tnet.jp"	2009-04-12	1595.722779					79	89	62
"1477UH"	21202.000000	"M"	2469.000000	6.000000	"name18975@wwmail.es"	2009-04-14	804.338714					76	86	61
"1814NO"	21203.000000	"F"	1904.000000	7.000000	"name16747@wwmail.de"	2008-06-08	804.406275	"T"	"F"	0.000000		82	90	73
"1607ZU"	21204.000000	"M"	8728.000000	8.000000	"name18964@wwmail.es"	2008-08-08	1191.975683					81	90	69
"1461GA"	21205.000000	"M"	7102.000000	9.000000	"name16849@wwmail.de"	2010-11-05	82.820028					81	91	65
"1312MR"	21206.000000	"F"	3719.000000	3.000000	"name14379@tnet.uk"	2009-06-13	1209.849616					79	90	67
"1496PF"	21207.000000	"F"	5780.000000	1.000000	"name23047@wwmail.inc"	2010-07-26	1438.935121					72	86	54
"1258LX"	21208.000000	"F"	2000.000000	9.000000	"name24046@wwmail.org"	2010-06-29	630.638866	"T"	"F"	0.000000		83	87	68
"1637BJ"	21209.000000	"F"	2633.000000	3.000000	"name9514@tnet.inc"	2010-03-04	467.135190					88	90	71
"1520CX"	21210.000000	"F"	2961.000000	11.000000	"name9513@tnet.inc"	2008-10-26	1579.030202					82	93	67
"1033QE"	21211.000000	"F"	423.000000	8.000000	"name27133@wwmail.uk"	2009-07-25	298.565909					77	90	62
"1640XO"	21212.000000	"F"	5185.000000	5.000000	"name18883@wwmail.es"	2010-08-04	1073.451383					73	88	59
"1748QS"	21213.000000	"F"	7116.000000	5.000000	"name15515wwmail.de"	2008-06-19	707.197646	"T"	"F"	0.000000		82	91	68
"1560MG"	21214.000000	"F"	4662.000000	2.000000	"name1136@hmail.uk"	2009-11-18	1500.521860					83	90	66
"1769WC"	21215.000000	"M"	107.000000	5.000000	"name14378@tnet.uk"	2010-12-25	1752.931673					76	90	63
"1279QV"	21216.000000	"F"	110.000000	7.000000	"name18840@wwmail.es"	2010-02-25	1432.076695					83	90	68
"1297YW"	21217.000000	"F"	6010.000000	11.000000	"name22842@wwmail.inc"	2010-11-09	569.547839					77	93	61
"1799HV"	21218.000000	"M"	3849.000000	3.000000	"name29079@zigzag.jp"	2010-07-01	463.189902	"T"	"F"	0.000000		80	89	66
"1540ZX"	21219.000000	"M"	9235.000000	11.000000	"name18808@wwmail.es"	2010-02-10	550.973220					87	94	69
"1966ZJ"	21220.000000	"F"	8075.000000	4.000000	"name24048@wwmail.org"	2009-06-16	1029.879031					79	85	62
"1821HT"	21221.000000	"M"	1046.000000	2.000000	"name27674@zigzag.be"	2010-08-18	700.776085					75	89	58
"1624PJ"	21222.000000	"F"	1164.000000	1.000000	"name24052@wwmail.org"	2010-05-17	1136.540918					81	91	65
"1767HN"	21223.000000	"F"	788.000000	9.000000	"name22218@wwmail.inc"	2008-10-01	254.710038	"T"	"F"	0.000000		81	93	67
"1973ID"	21224.000000	"F"	8662.000000	6.000000	"name17198@wwmail.de"	2010-10-12	923.332272					80	86	67
"1353MG"	21225.000000	"F"	9288.000000	5.000000	"name14377@tnet.uk"	2009-04-14	471.436536					82	91	69
"1879DU"	21226.000000	"F"	2346.000000	7.000000	"name2757@molbe.cat"	2009-07-11	1195.837131					76	87	60
"1836YF"	21227.000000	"F"	4824.000000	6.000000	"name26438@wwmail.uk"	2009-07-03	665.608754					80	88	66
"1828VK"	21228.000000	"F"	2185.000000	12.000000	"name18668@wwmail.es"	2007-10-26	328.962505	"T"	"F"	0.000000		74	90	60
"1704PQ"	21229.000000	"M"	6335.000000	9.000000	"name23031@wwmail.inc"	2007-12-02	931.348675					87	91	67
"1762MN"	21230.000000	"M"	7328.000000	3.000000	"name7504@tnet.fr"	2006-04-25	385.888239					85	90	68
"1623GX"	21231.000000	"F"	934.000000	8.000000	"name16638@wwmail.de"	2009-09-15	998.412590					76	89	61
"1935XY"	21232.000000	"M"	9475.000000	6.000000	"name16535@wwmail.de"	2010-11-14	839.902134					79	93	66
"1903OI"	21233.000000	"F"	3608.000000	10.000000	"name18475@wwmail.es"	2010-02-10	976.394849	"T"	"F"	0.000000		73	88	60
"1799JY"	21234.000000	"F"	1192.000000	10.000000	"name24058@wwmail.org"	2006-12-26	135.224370					84	88	70
"1041RW"	21235.000000	"F"	23.000000	9.000000	"name25614@wwmail.uk"	2008-01-22	476.478062					77	91	62
"1008IP"	21236.000000	"M"	7032.000000	4.000000	"name14854@wwmail.de"	2010-02-25	1639.560029					78	90	65
"1570OR"	21237.000000	"F"	5334.000000	9.000000	"name14376@tnet.uk"	2009-06-28	1077.713945					76	88	61
"1110TQ"	21238.000000	"M"	51.000000	5.000000	"name14812@wwmail.de"	2007-04-21	260.252827	"T"	"F"	0.000000		77	87	62
"1404MA"	21239.000000	"F"	5183.000000	5.000000	"name28504@zigzag.cat"	2009-03-11	1086.677813					83	89	67
"1146RV"	21240.000000	"M"	5578.000000	8.000000	"name4478@tnet.jp"	2006-07-28	1794.038883					91	88	74
"1886PS"	21241.000000	"F"	8237.000000	6.000000	"name7498@tnet.fr"	2010-08-07	1145.827558					81	95	60
"1151QW"	21242.000000	"F"	389.000000	9.000000	"name7497@tnet.fr"	2010-10-07	1519.028035					75	94	58
"1736WF"	21243.000000	"F"	8145.000000	11.000000	"name7496@tnet.fr"	2009-05-14	1678.684783	"T"	"F"	0.000000		82	92	70
"1540QD"	21244.000000	"M"	2973.000000	8.000000	"name2762@molbe.cat"	2008-05-02	1666.175853					89	91	74
"1898WF"	21245.000000	"F"	4895.000000	4.000000	"name14808@wwmail.de"	2009-08-03	354.065075					77	94	61
"1219UZ"	21246.000000	"M"	6433.000000	4.000000	"name25629@wwmail.uk"	2009-10-14	964.027396					82	93	70
"1082DP"	21247.000000	"F"	7104.000000	5.000000	"name24059@wwmail.org"	2009-04-04	516.686167					81	91	67
"1769UP"	21248.000000	"F"	340.000000	5.000000	"name14375@tnet.uk"	2006-11-15	652.863856	"T"	"F"	0.000000		86	89	71
"1216PD"	21249.000000	"F"	7728.000000	11.000000	"name7493@tnet.fr"	2005-11-11	155.175136					83	91	67
"1950QZ"	21250.000000	"M"	4587.000000	2.000000	"name1128@hmail.uk"	2009-02-13	523.689838					89	88	70
"1194QF"	21251.000000	"F"	1775.000000	10.000000	"name18322@wwmail.es"	2009-09-04	655.348545					87	91	72
"1700FF"	21252.000000	"F"	513.000000	5.000000	"name1125@hmail.uk"	2008-04-22	199.039612					74	89	61
"1116TF"	21253.000000	"F"	1281.000000	8.000000	"name22795@wwmail.inc"	2010-06-12	1365.984282	"T"	"F"	0.000000		79	91	70
"1022NH"	21254.000000	"M"	9108.000000	3.000000	"name7492@tnet.fr"	2006-08-30	736.595462					92	90	75
"1042JD"	21255.000000	"F"	7376.000000	6.000000	"name14374@tnet.uk"	2007-10-22	502.694711					79	89	67
"1390JV"	21256.000000	"F"	8632.000000	3.000000	"name24063@wwmail.org"	2007-06-18	1157.853445					77	90	61
"1635PY"	21257.000000	"M"	4519.000000	8.000000	"name2772@molbe.cat"	2010-08-20	857.588931					83	90	73
"1445AS"	21258.000000	"F"	2705.000000	5.000000	"name17264@wwmail.de"	2010-07-19	1160.153748	"T"	"F"	0.000000		75	88	59
"1509CJ"	21259.000000	"F"	9687.000000	12.000000	"name4474@tnet.jp"	2009-07-20	158.848043					83	90	68
"1786LV"	21260.000000	"F"	6123.000000	12.000000	"name9463@tnet.inc"	2005-09-25	501.503743					80	91	64
"1876KC"	21261.000000	"F"	341.000000	8.000000	"name25760@wwmail.uk"	2010-03-28	864.430117					88	93	76
"1474QV"	21262.000000	"M"	4980.000000	5.000000	"name1117@hmail.uk"	2010-10-22	221.216327					80	89	64
"1093TY"	21263.000000	"F"	4568.000000	5.000000	"name24066@wwmail.org"	2009-02-06	148.122047	"T"	"F"	0.000000		81	93	70
"1224BG"	21264.000000	"M"	1294.000000	3.000000	"name14373@tnet.uk"	2010-09-18	2044.980260					81	91	64
"1707RU"	21265.000000	"F"	3404.000000	6.000000	"name1115@hmail.uk"	2008-04-08	1194.668477					78	91	64
"1701PU"	21266.000000	"M"	4095.000000	4.000000	"name24070@wwmail.org"	2010-10-11	590.261928					79	90	63
"1205OO"	21267.000000	"M"	244.000000	11.000000	"name22967@wwmail.inc"	2009-05-14	1248.726366					86	90	71
"1725RK"	21268.000000	"F"	547.000000	11.000000	"name22973@wwmail.inc"	2007-09-01	64.597875	"T"	"F"	0.000000		75	94	58
"1657WL"	21269.000000	"M"	8577.000000	3.000000	"name14372@tnet.uk"	2006-07-28	305.983007					73	91	56
"1158CG"	21270.000000	"M"	6919.000000	12.000000	"name17107@wwmail.de"	2010-11-08	2693.974805					71	91	52
"1870XR"	21271.000000	"F"	6830.000000	8.000000	"name29730@zigzag.com"	2006-07-28	331.432037					74	92	59
"1904MT"	21272.000000	"M"	3438.000000	11.000000	"name7484@tnet.fr"	2009-09-29	1259.499182					73	89	59
"1224CZ"	21273.000000	"F"	7063.000000	9.000000	"name4471@tnet.jp"	2009-10-03	238.871460	"T"	"F"	0.000000		77	90	60
"1014OO"	21274.000000	"F"	5150.000000	12.000000	"name1112@hmail.uk"	2009-04-25	172.820572					85	90	71
"1427BP"	21275.000000	"F"	4155.000000	3.000000	"name28157@zigzag.be"	2005-09-23	245.625856					79	92	64
"1065UP"	21276.000000	"F"	7730.000000	5.000000	"name18244@wwmail.es"	2005-01-20	336.067703					77	88	60
"1363WF"	21277.000000	"F"	2079.000000	3.000000	"name9446@tnet.inc"	2010-06-21	447.787201					81	91	65
"1478FD"	21278.000000	"M"	9303.000000	5.000000	"name2788@molbe.cat"	2008-01-04	594.246923	"T"	"F"	0.000000		94	90	81
"1431YZ"	21279.000000	"M"	2972.000000	11.000000	"name9444@tnet.inc"	2010-07-02	56.559449					86	93	70
"1097VI"	21280.000000	"M"	6145.000000	10.000000	"name2789@molbe.cat"	2007-10-06	41.585912					73	90	58
"1399DK"	21281.000000	"M"	7758.000000	6.000000	"name28217@zigzag.be"	2005-03-29	801.530755					72	89	56
"1699FS"	21282.000000	"F"	997.000000	12.000000	"name9441@tnet.inc"	2010-04-02	557.039018					77	91	61
"1149ZP"	21283.000000	"F"	22.000000	6.000000	"name23066@wwmail.inc"	2010-09-04	143.126474	"T"	"F"	0.000000		83	93	68
"1781YT"	21284.000000	"F"	8655.000000	3.000000	"name16951@wwmail.de"	2005-03-16	399.825164					78	90	62
"1319OP"	21285.000000	"F"	4823.000000	7.000000	"name7475@tnet.fr"	2008-05-18	371.591964					78	92	66
"1465DB"	21286.000000	"F"	5243.000000	4.000000	"name24073@wwmail.org"	2008-08-26	1134.017610					81	90	66
"1460ZV"	21287.000000	"M"	8618.000000	11.000000	"name16939@wwmail.de"	2010-04-17	1165.728359					88	92	75
"1887PC"	21288.000000	"F"	4766.000000	8.000000	"name23343@wwmail.inc"	2010-01-25	1158.665683	"T"	"F"	0.000000		75	91	60
"1674EH"	21289.000000	"F"	8411.000000	5.000000	"name24075@wwmail.org"	2010-09-07	774.120761					84	91	71
"1103YD"	21290.000000	"F"	2733.000000	5.000000	"name20669@wwmail.inc"	2008-08-09	405.863530					76	88	62
"1165YA"	21291.000000	"F"	4332.000000	11.000000	"name4468@tnet.jp"	2010-10-02	1115.222433					86	91	71
"1474GL"	21292.000000	"M"	274.000000	12.000000	"name18074@wwmail.es"	2009-01-28	875.399570					71	92	57
"1481GO"	21293.000000	"F"	367.000000	9.000000	"name9430@tnet.inc"	2010-09-25	804.442506	"T"	"F"	0.000000		84	91	67
"1976RV"	21294.000000	"F"	9356.000000	1.000000	"name20856@wwmail.inc"	2009-09-07	288.460159					77	91	62
"1668QC"	21295.000000	"M"	2815.000000	8.000000	"name18057@wwmail.es"	2006-07-29	518.559328					70	90	58
"1189CH"	21296.000000	"F"	7853.000000	9.000000	"name4467@tnet.jp"	2008-10-24	731.444247					89	94	74
"1915CW"	21297.000000	"M"	1526.000000	11.000000	"name7469@tnet.fr"	2010-05-24	931.237489					81	90	64
"1392RE"	21298.000000	"M"	5724.000000	9.000000	"name20886@wwmail.inc"	2010-06-25	884.542647	"T"	"F"	0.000000		73	92	58
"1697YX"	21299.000000	"M"	7621.000000	4.000000	"name27903@zigzag.be"	2010-08-09	1649.276549					85	88	70
"1168IQ"	21300.000000	"F"	8275.000000	9.000000	"name29638@zigzag.com"	2008-02-05	597.230514					67	92	52
"1623RN"	21301.000000	"M"	8465.000000	8.000000	"name28538@zigzag.cat"	2010-06-21	747.342629					83	89	71
"1093WI"	21302.000000	"F"	2225.000000	11.000000	"name20942@wwmail.inc"	2005-06-30	755.487832					84	87	70
"1987PZ"	21303.000000	"F"	4195.000000	12.000000	"name16419@wwmail.de"	2006-07-02	296.232825	"T"	"F"	0.000000		92	89	77
"1536TS"	21304.000000	"F"	8231.000000	6.000000	"name18007@wwmail.es"	2006-04-25	101.311538					76	91	61
"1612CO"	21305.000000	"M"	261.000000	1.000000	"name28597@zigzag.cat"	2006-02-23	403.533777					78	90	61
"1961EQ"	21306.000000	"M"	1308.000000	8.000000	"name24086@wwmail.org"	2010-05-28	522.309648					87	84	73
"1993IO"	21307.000000	"M"	6618.000000	11.000000	"name16309@wwmail.de"	2010-07-01	183.937970					82	91	68
"1512XN"	21308.000000	"F"	7083.000000	8.000000	"name17955@wwmail.es"	2008-11-13	1519.041854	"T"	"F"	0.000000		72	89	56
"1353YR"	21309.000000	"F"	7381.000000	6.000000	"name21141@wwmail.inc"	2009-09-05	1739.405080					80	88	64
"1120IA"	21310.000000	"F"	1474.000000	4.000000	"name16147@wwmail.de"	2009-07-13	1781.084766					85	92	67
"1379RB"	21311.000000	"F"	3742.000000	1.000000	"name26545@wwmail.uk"	2010-12-10	1103.126826					76	89	61
"1495JF"	21312.000000	"F"	7459.000000	4.000000	"name17891@wwmail.es"	2008-11-01	164.070591					81	89	65
"1080OO"	21313.000000	"F"	7362.000000	12.000000	"name14371@tnet.uk"	2009-09-11	217.202171	"T"	"F"	0.000000		79	89	65
"1229PM"	21314.000000	"F"	2324.000000	5.000000	"name26555@wwmail.uk"	2006-01-26	295.265417					80	90	66
"1525GT"	21315.000000	"F"	7634.000000	8.000000	"name17859@wwmail.es"	2007-12-02	295.934969					73	83	56
"1582SA"	21316.000000	"F"	8161.000000	5.000000	"name1097@hmail.uk"	2007-06-07	1068.719697					84	89	71
"1494HM"	21317.000000	"F"	4337.000000	7.000000	"name9406@tnet.inc"	2007-11-07	339.749290					70	91	54
"1988II"	21318.000000	"M"	5159.000000	7.000000	"name21294@wwmail.inc"	2010-03-11	1058.330452	"T"	"F"	0.000000		78	87	64
"1626KC"	21319.000000	"M"	5865.000000	6.000000	"name4462@tnet.jp"	2009-12-20	1058.804854					81	91	67
"1651ML"	21320.000000	"M"	5833.000000	11.000000	"name2134@lomejor.es"	2007-02-25	242.193708					77	88	63
"1460WQ"	21321.000000	"F"	7925.000000	11.000000	"name17842@wwmail.es"	2010-10-02	1650.993755					76	87	60
"1638QL"	21322.000000	"M"	3117.000000	9.000000	"name24089@wwmail.org"	2010-05-13	268.810254					85	91	70
"1788IZ"	21323.000000	"M"	9333.000000	4.000000	"name15889@wwmail.de"	2007-04-14	99.280580	"T"	"F"	0.000000		85	94	67
"1078RE"	21324.000000	"F"	3406.000000	8.000000	"name14370@tnet.uk"	2009-05-08	727.150525					80	88	68
"1103JZ"	21325.000000	"F"	6143.000000	6.000000	"name590@hmail.uk"	2005-07-03	260.031965					77	87	62
"1056YG"	21326.000000	"M"	5609.000000	5.000000	"name17803@wwmail.es"	2006-04-27	641.740333					81	90	69
"1936AF"	21327.000000	"M"	1787.000000	6.000000	"name7456@tnet.fr"	2008-05-04	191.495426					78	90	66
"1817WP"	21328.000000	"F"	5154.000000	6.000000	"name15865@wwmail.de"	2006-05-19	601.297367	"T"	"F"	0.000000		77	90	61
"1316ZC"	21329.000000	"F"	468.000000	2.000000	"name15734@wwmail.de"	2005-04-15	796.507753					81	87	66
"1658NC"	21330.000000	"F"	3998.000000	10.000000	"name28987@zigzag.cat"	2009-11-13	1483.773220					79	87	60
"1305XR"	21331.000000	"F"	1036.000000	4.000000	"name14369@tnet.uk"	2010-08-21	904.347925					73	91	56
"1323DN"	21332.000000	"M"	1752.000000	10.000000	"name17757@wwmail.es"	2010-08-26	2058.579242					76	91	58
"1655PP"	21333.000000	"M"	9190.000000	7.000000	"name7452@tnet.fr"	2008-09-13	19.600070	"T"	"F"	0.000000		73	90	63
"1502JI"	21334.000000	"M"	6655.000000	11.000000	"name9389@tnet.inc"	2007-04-06	988.795389					79	87	65
"1346RU"	21335.000000	"M"	7852.000000	8.000000	"name14368@tnet.uk"	2010-10-19	990.808377					70	89	55
"1829OP"	21336.000000	"M"	8725.000000	2.000000	"name24090@wwmail.org"	2008-11-15	1319.585913					80	93	65
"1640UL"	21337.000000	"F"	329.000000	2.000000	"name15604@wwmail.de"	2009-10-10	1003.621654					79	91	65
"1582WD"	21338.000000	"M"	4015.000000	11.000000	"name21678@wwmail.inc"	2008-08-13	1293.457454	"T"	"F"	0.000000		88	90	73
"1423CH"	21339.000000	"F"	1646.000000	11.000000	"name4458@tnet.jp"	2009-10-20	935.335745					78	88	62
"1868TM"	21340.000000	"M"	2569.000000	8.000000	"name7448@tnet.fr"	2008-09-01	1462.039077					75	94	57
"1455MZ"	21341.000000	"F"	527.000000	3.000000	"name14367@tnet.uk"	2008-07-04	114.259736					76	89	60
"1533EJ"	21342.000000	"M"	8097.000000	3.000000	"name14366@tnet.uk"	2010-06-05	658.014723					79	89	63
"1514MR"	21343.000000	"F"	8293.000000	3.000000	"name4457@tnet.jp"	2009-12-14	549.297174	"T"	"F"	0.000000		80	88	68
"1153VE"	21344.000000	"M"	282.000000	2.000000	"name24093@wwmail.org"	2010-05-17	276.069188					79	90	65
"1447KP"	21345.000000	"F"	3499.000000	3.000000	"name29170@zigzag.jp"	2008-07-04	240.741189					72	90	54
"1128CR"	21346.000000	"F"	9257.000000	1.000000	"name24095@wwmail.org"	2005-02-10	299.034144					87	93	70
"1712TJ"	21347.000000	"F"	5187.000000	3.000000	"name15294@wwmail.de"	2010-07-08	809.921377					78	88	64
"1089BV"	21348.000000	"M"	7801.000000	3.000000	"name24096@wwmail.org"	2010-11-18	1493.575804	"T"	"F"	0.000000		73	92	55
"1030GM"	21349.000000	"M"	5089.000000	2.000000	"name7444@tnet.fr"	2010-10-02	1685.313597					85	90	69
"1381JE"	21350.000000	"F"	4008.000000	10.000000	"name17614@wwmail.es"	2010-11-12	220.588086					82	92	69
"1923SB"	21351.000000	"M"	2461.000000	10.000000	"name7443@tnet.fr"	2010-10-04	2004.720162					85	88	69
"1671OW"	21352.000000	"F"	6137.000000	9.000000	"name15247@wwmail.de"	2006-07-06	169.108556					76	91	62
"1577YF"	21353.000000	"M"	5555.000000	2.000000	"name2839@molbe.cat"	2010-07-30	459.264327	"T"	"F"	0.000000		72	91	57
"1641IB"	21354.000000	"F"	9011.000000	4.000000	"name27233@zigzag.be"	2007-02-11	482.853164					83	92	66
"1970XU"	21355.000000	"F"	3572.000000	11.000000	"name24097@wwmail.org"	2008-07-29	1063.961020					74	90	57
"1783IV"	21356.000000	"F"	9822.000000	2.000000	"name22121@wwmail.inc"	2009-07-01	806.096276					81	93	68
"1931RC"	21357.000000	"M"	1860.000000	9.000000	"name9366@tnet.inc"	2009-09-14	912.934796					80	90	68
"1500LX"	21358.000000	"M"	1659.000000	5.000000	"name579hmail.uk"	2010-09-03	636.492040	"T"	"F"	0.000000		80	92	68
"1285RB"	21359.000000	"F"	2060.000000	2.000000	"name2147@lomejor.es"	2009-10-15	1920.901129					79	85	65
"1498WK"	21360.000000	"M"	267.000000	5.000000	"name2851@molbe.cat"	2009-02-01	57.521457					80	89	64
"1895QG"	21361.000000	"F"	7192.000000	11.000000	"name14990@wwmail.de"	2006-04-08	61.840965					85	90	68
"1887NI"	21362.000000	"F"	1301.000000	8.000000	"name25769@wwmail.uk"	2007-06-27	626.512297					71	93	56
"1618NA"	21363.000000	"F"	1064.000000	3.000000	"name14365@tnet.uk"	2010-10-11	1312.645356	"T"	"F"	0.000000		78	86	68
"1378FH"	21364.000000	"F"	2514.000000	10.000000	"name4453@tnet.jp"	2009-09-22	1421.578226					86	89	73
"1340MQ"	21365.000000	"F"	3248.000000	6.000000	"name22188@wwmail.inc"	2010-11-09	1074.549966					84	91	69
